 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   2. 1.2023    Time:  10:36:27
 Units: L = cm   , T = days , M = mmol 


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  42   -41.0000    -154.078 0.2098   0.8705E-02  0.4496E-03  0.9364E-02  0.0000E+00      -1   0.375E-03   20.00
  43   -42.0000    -152.034 0.2106   0.8950E-02  0.4562E-03  0.9029E-02  0.0000E+00      -1   0.362E-03   20.00
  44   -43.0000    -150.079 0.2116   0.9558E-02  0.4670E-03  0.8629E-02  0.0000E+00      -1   0.346E-03   20.00
  45   -44.0000    -148.224 0.2126   0.1014E-01  0.4773E-03  0.8200E-02  0.0000E+00      -1   0.329E-03   20.00
  46   -45.0000    -146.458 0.2136   0.1070E-01  0.4870E-03  0.7770E-02  0.0000E+00      -1   0.311E-03   20.00
  47   -46.0000    -144.769 0.2145   0.1123E-01  0.4964E-03  0.7336E-02  0.0000E+00      -1   0.294E-03   20.00
  48   -47.0000    -143.149 0.2153   0.1174E-01  0.5054E-03  0.6896E-02  0.0000E+00      -1   0.276E-03   20.00
  49   -48.0000    -141.592 0.2162   0.1223E-01  0.5140E-03  0.6450E-02  0.0000E+00      -1   0.258E-03   20.00
  50   -49.0000    -140.093 0.2170   0.1270E-01  0.5223E-03  0.5997E-02  0.0000E+00      -1   0.240E-03   20.00
  51   -50.0000    -138.647 0.2178   0.1316E-01  0.5303E-03  0.5537E-02  0.0000E+00      -1   0.222E-03   20.00
  52   -51.0000    -137.251 0.2185   0.1360E-01  0.5381E-03  0.5070E-02  0.0000E+00      -1   0.203E-03   20.00
  53   -52.0000    -135.901 0.2192   0.1403E-01  0.5455E-03  0.4596E-02  0.0000E+00      -1   0.184E-03   20.00
  54   -53.0000    -134.595 0.2199   0.1444E-01  0.5528E-03  0.4115E-02  0.0000E+00      -1   0.165E-03   20.00
  55   -54.0000    -133.330 0.2206   0.1484E-01  0.5598E-03  0.3627E-02  0.0000E+00      -1   0.145E-03   20.00
  56   -55.0000    -132.105 0.2213   0.1522E-01  0.5666E-03  0.3132E-02  0.0000E+00      -1   0.125E-03   20.00
  57   -56.0000    -130.918 0.2219   0.1560E-01  0.5731E-03  0.2630E-02  0.0000E+00      -1   0.105E-03   20.00
  58   -57.0000    -129.767 0.2225   0.1596E-01  0.5795E-03  0.2121E-02  0.0000E+00      -1   0.850E-04   20.00
  59   -58.0000    -128.652 0.2231   0.1631E-01  0.5857E-03  0.1606E-02  0.0000E+00      -1   0.644E-04   20.00
  60   -59.0000    -127.570 0.2237   0.1665E-01  0.5917E-03  0.1084E-02  0.0000E+00      -1   0.434E-04   20.00
  61   -60.0000    -126.521 0.2243   0.1698E-01  0.5975E-03  0.5555E-03  0.0000E+00      -1   0.223E-04   20.00
  62   -61.0000    -125.504 0.2248   0.1730E-01  0.6031E-03  0.2051E-04  0.0000E+00      -1   0.822E-06   20.00
  63   -62.0000    -124.518 0.2253   0.1761E-01  0.6086E-03 -0.5209E-03  0.0000E+00      -1  -0.209E-04   20.00
  64   -63.0000    -123.563 0.2259   0.1791E-01  0.6139E-03 -0.1068E-02  0.0000E+00      -1  -0.428E-04   20.00
  65   -64.0000    -122.637 0.2263   0.1821E-01  0.6190E-03 -0.1621E-02  0.0000E+00      -1  -0.649E-04   20.00
  66   -65.0000    -121.741 0.2268   0.1849E-01  0.6240E-03 -0.2178E-02  0.0000E+00      -1  -0.873E-04   20.00
  67   -66.0000    -120.873 0.2273   0.1876E-01  0.6288E-03 -0.2739E-02  0.0000E+00      -1  -0.110E-03   20.00
  68   -67.0000    -120.032 0.2278   0.1924E-01  0.6350E-03 -0.3408E-02  0.0000E+00      -1  -0.137E-03   20.00
  69   -68.0000    -119.226 0.2284   0.1989E-01  0.6423E-03 -0.4184E-02  0.0000E+00      -1  -0.168E-03   20.00
  70   -69.0000    -118.452 0.2290   0.2052E-01  0.6494E-03 -0.4962E-02  0.0000E+00      -1  -0.199E-03   20.00
  71   -70.0000    -117.709 0.2295   0.2112E-01  0.6562E-03 -0.5743E-02  0.0000E+00      -1  -0.230E-03   20.00
  72   -71.0000    -116.996 0.2301   0.2170E-01  0.6627E-03 -0.6524E-02  0.0000E+00      -1  -0.261E-03   20.00
  73   -72.0000    -116.310 0.2306   0.2226E-01  0.6690E-03 -0.7307E-02  0.0000E+00      -1  -0.293E-03   20.00
  74   -73.0000    -115.652 0.2311   0.2279E-01  0.6750E-03 -0.8091E-02  0.0000E+00      -1  -0.324E-03   20.00
  75   -74.0000    -115.020 0.2315   0.2330E-01  0.6808E-03 -0.8877E-02  0.0000E+00      -1  -0.356E-03   20.00
  76   -75.0000    -114.414 0.2320   0.2380E-01  0.6864E-03 -0.9665E-02  0.0000E+00      -1  -0.387E-03   20.00
  77   -76.0000    -113.832 0.2324   0.2427E-01  0.6917E-03 -0.1045E-01  0.0000E+00      -1  -0.419E-03   20.00
  78   -77.0000    -113.275 0.2328   0.2472E-01  0.6968E-03 -0.1125E-01  0.0000E+00      -1  -0.451E-03   20.00
  79   -78.0000    -112.742 0.2332   0.2515E-01  0.7017E-03 -0.1204E-01  0.0000E+00      -1  -0.482E-03   20.00
  80   -79.0000    -112.233 0.2336   0.2557E-01  0.7063E-03 -0.1284E-01  0.0000E+00      -1  -0.514E-03   20.00
  81   -80.0000    -111.747 0.2339   0.2596E-01  0.7108E-03 -0.1364E-01  0.0000E+00      -1  -0.546E-03   20.00
  82   -81.0000    -111.283 0.2343   0.2634E-01  0.7150E-03 -0.1444E-01  0.0000E+00      -1  -0.578E-03   20.00
  83   -82.0000    -110.843 0.2346   0.2669E-01  0.7190E-03 -0.1524E-01  0.0000E+00      -1  -0.611E-03   20.00
  84   -83.0000    -110.425 0.2349   0.2703E-01  0.7229E-03 -0.1604E-01  0.0000E+00      -1  -0.643E-03   20.00
  85   -84.0000    -110.030 0.2352   0.2735E-01  0.7265E-03 -0.1685E-01  0.0000E+00      -1  -0.675E-03   20.00
  86   -85.0000    -109.657 0.2355   0.2766E-01  0.7299E-03 -0.1766E-01  0.0000E+00      -1  -0.708E-03   20.00
  87   -86.0000    -109.307 0.2357   0.2794E-01  0.7331E-03 -0.1847E-01  0.0000E+00      -1  -0.740E-03   20.00
  88   -87.0000    -108.979 0.2360   0.2821E-01  0.7361E-03 -0.1928E-01  0.0000E+00      -1  -0.772E-03   20.00
  89   -88.0000    -108.674 0.2362   0.2845E-01  0.7389E-03 -0.2009E-01  0.0000E+00      -1  -0.805E-03   20.00
  90   -89.0000    -108.392 0.2364   0.2868E-01  0.7415E-03 -0.2091E-01  0.0000E+00      -1  -0.838E-03   20.00
  91   -90.0000    -108.132 0.2366   0.2889E-01  0.7438E-03 -0.2173E-01  0.0000E+00      -1  -0.870E-03   20.00
  92   -91.0000    -107.896 0.2368   0.2909E-01  0.7460E-03 -0.2254E-01  0.0000E+00      -1  -0.903E-03   20.00
  93   -92.0000    -107.683 0.2369   0.2926E-01  0.7479E-03 -0.2336E-01  0.0000E+00      -1  -0.936E-03   20.00
  94   -93.0000    -107.493 0.2371   0.2941E-01  0.7497E-03 -0.2418E-01  0.0000E+00      -1  -0.969E-03   20.00
  95   -94.0000    -107.327 0.2372   0.2955E-01  0.7512E-03 -0.2500E-01  0.0000E+00      -1  -0.100E-02   20.00
  96   -95.0000    -107.185 0.2373   0.2966E-01  0.7525E-03 -0.2582E-01  0.0000E+00      -1  -0.103E-02   20.00
  97   -96.0000    -107.068 0.2374   0.2976E-01  0.7536E-03 -0.2664E-01  0.0000E+00      -1  -0.107E-02   20.00
  98   -97.0000    -106.976 0.2374   0.2983E-01  0.7544E-03 -0.2746E-01  0.0000E+00      -1  -0.110E-02   20.00
  99   -98.0000    -106.909 0.2375   0.2989E-01  0.7550E-03 -0.2828E-01  0.0000E+00      -1  -0.113E-02   20.00
 100   -99.0000    -106.869 0.2375   0.2992E-01  0.7554E-03 -0.2910E-01  0.0000E+00      -1  -0.117E-02   20.00
 101  -100.0000    -106.855 0.2375   0.2993E-01  0.7555E-03 -0.2951E-01  0.0000E+00      -1  -0.118E-02   20.00
end


 Time:       22.4000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000 -100000.000 0.0816   0.2606E-11  0.2010E-07  0.1240E-01  0.0000E+00      -1   0.497E-03   20.00
   2    -1.0000   -3494.349 0.1016   0.2571E-06  0.3861E-05  0.1241E-01  0.0000E+00      -1   0.497E-03   20.00
   3    -2.0000   -1169.380 0.1215   0.1043E-04  0.2110E-04  0.1244E-01  0.0000E+00      -1   0.498E-03   20.00
   4    -3.0000    -742.667 0.1340   0.4806E-04  0.4253E-04  0.1247E-01  0.0000E+00      -1   0.500E-03   20.00
   5    -4.0000    -583.342 0.1421   0.1097E-03  0.6190E-04  0.1251E-01  0.0000E+00      -1   0.501E-03   20.00
   6    -5.0000    -495.783 0.1479   0.1798E-03  0.7853E-04  0.1255E-01  0.0000E+00      -1   0.503E-03   20.00
   7    -6.0000    -440.973 0.1529   0.2875E-03  0.9576E-04  0.1260E-01  0.0000E+00      -1   0.505E-03   20.00
   8    -7.0000    -401.791 0.1567   0.3740E-03  0.1091E-03  0.1265E-01  0.0000E+00      -1   0.507E-03   20.00
   9    -8.0000    -371.571 0.1601   0.4938E-03  0.1231E-03  0.1271E-01  0.0000E+00      -1   0.509E-03   20.00
  10    -9.0000    -348.028 0.1633   0.6364E-03  0.1374E-03  0.1277E-01  0.0000E+00      -1   0.511E-03   20.00
  11   -10.0000    -328.629 0.1660   0.7540E-03  0.1492E-03  0.1281E-01  0.0000E+00      -1   0.513E-03   20.00
  12   -11.0000    -311.690 0.1683   0.8567E-03  0.1595E-03  0.1286E-01  0.0000E+00      -1   0.515E-03   20.00
  13   -12.0000    -297.059 0.1708   0.1033E-02  0.1723E-03  0.1290E-01  0.0000E+00      -1   0.517E-03   20.00
  14   -13.0000    -284.674 0.1732   0.1237E-02  0.1856E-03  0.1294E-01  0.0000E+00      -1   0.518E-03   20.00
  15   -14.0000    -273.906 0.1753   0.1415E-02  0.1972E-03  0.1297E-01  0.0000E+00      -1   0.520E-03   20.00
  16   -15.0000    -264.226 0.1772   0.1575E-02  0.2076E-03  0.1299E-01  0.0000E+00      -1   0.520E-03   20.00
  17   -16.0000    -255.344 0.1789   0.1722E-02  0.2172E-03  0.1300E-01  0.0000E+00      -1   0.521E-03   20.00
  18   -17.0000    -247.081 0.1805   0.1859E-02  0.2261E-03  0.1300E-01  0.0000E+00      -1   0.521E-03   20.00
  19   -18.0000    -239.442 0.1822   0.2058E-02  0.2364E-03  0.1300E-01  0.0000E+00      -1   0.521E-03   20.00
  20   -19.0000    -232.568 0.1841   0.2365E-02  0.2494E-03  0.1298E-01  0.0000E+00      -1   0.520E-03   20.00
  21   -20.0000    -226.389 0.1858   0.2642E-02  0.2610E-03  0.1295E-01  0.0000E+00      -1   0.519E-03   20.00
  22   -21.0000    -220.719 0.1873   0.2896E-02  0.2717E-03  0.1291E-01  0.0000E+00      -1   0.517E-03   20.00
  23   -22.0000    -215.444 0.1888   0.3132E-02  0.2817E-03  0.1286E-01  0.0000E+00      -1   0.515E-03   20.00
  24   -23.0000    -210.488 0.1901   0.3354E-02  0.2911E-03  0.1279E-01  0.0000E+00      -1   0.513E-03   20.00
  25   -24.0000    -205.798 0.1914   0.3563E-02  0.2999E-03  0.1272E-01  0.0000E+00      -1   0.510E-03   20.00
  26   -25.0000    -201.336 0.1926   0.3763E-02  0.3083E-03  0.1264E-01  0.0000E+00      -1   0.506E-03   20.00
  27   -26.0000    -197.072 0.1938   0.3954E-02  0.3164E-03  0.1254E-01  0.0000E+00      -1   0.503E-03   20.00
  28   -27.0000    -192.983 0.1949   0.4137E-02  0.3241E-03  0.1244E-01  0.0000E+00      -1   0.498E-03   20.00
  29   -28.0000    -189.119 0.1963   0.4510E-02  0.3351E-03  0.1230E-01  0.0000E+00      -1   0.493E-03   20.00
  30   -29.0000    -185.533 0.1977   0.4939E-02  0.3468E-03  0.1213E-01  0.0000E+00      -1   0.486E-03   20.00
  31   -30.0000    -182.190 0.1990   0.5340E-02  0.3577E-03  0.1195E-01  0.0000E+00      -1   0.479E-03   20.00
  32   -31.0000    -179.045 0.2002   0.5716E-02  0.3680E-03  0.1176E-01  0.0000E+00      -1   0.471E-03   20.00
  33   -32.0000    -176.065 0.2013   0.6073E-02  0.3777E-03  0.1157E-01  0.0000E+00      -1   0.463E-03   20.00
  34   -33.0000    -173.229 0.2024   0.6412E-02  0.3870E-03  0.1136E-01  0.0000E+00      -1   0.455E-03   20.00
  35   -34.0000    -170.517 0.2035   0.6737E-02  0.3959E-03  0.1114E-01  0.0000E+00      -1   0.446E-03   20.00
  36   -35.0000    -167.917 0.2045   0.7048E-02  0.4044E-03  0.1091E-01  0.0000E+00      -1   0.437E-03   20.00
  37   -36.0000    -165.417 0.2054   0.7348E-02  0.4125E-03  0.1068E-01  0.0000E+00      -1   0.428E-03   20.00
  38   -37.0000    -163.008 0.2064   0.7636E-02  0.4204E-03  0.1043E-01  0.0000E+00      -1   0.418E-03   20.00
  39   -38.0000    -160.683 0.2073   0.7914E-02  0.4280E-03  0.1017E-01  0.0000E+00      -1   0.407E-03   20.00
  40   -39.0000    -158.436 0.2081   0.8183E-02  0.4353E-03  0.9898E-02  0.0000E+00      -1   0.397E-03   20.00
  41   -40.0000    -156.262 0.2090   0.8444E-02  0.4424E-03  0.9615E-02  0.0000E+00      -1   0.385E-03   20.00
  42   -41.0000    -154.157 0.2098   0.8696E-02  0.4493E-03  0.9317E-02  0.0000E+00      -1   0.373E-03   20.00
  43   -42.0000    -152.118 0.2106   0.8940E-02  0.4560E-03  0.9003E-02  0.0000E+00      -1   0.361E-03   20.00
  44   -43.0000    -150.161 0.2116   0.9532E-02  0.4665E-03  0.8621E-02  0.0000E+00      -1   0.345E-03   20.00
  45   -44.0000    -148.305 0.2126   0.1012E-01  0.4768E-03  0.8183E-02  0.0000E+00      -1   0.328E-03   20.00
  46   -45.0000    -146.539 0.2135   0.1067E-01  0.4866E-03  0.7748E-02  0.0000E+00      -1   0.310E-03   20.00
  47   -46.0000    -144.851 0.2144   0.1121E-01  0.4959E-03  0.7310E-02  0.0000E+00      -1   0.293E-03   20.00
  48   -47.0000    -143.232 0.2153   0.1172E-01  0.5049E-03  0.6869E-02  0.0000E+00      -1   0.275E-03   20.00
  49   -48.0000    -141.676 0.2161   0.1221E-01  0.5135E-03  0.6422E-02  0.0000E+00      -1   0.257E-03   20.00
  50   -49.0000    -140.178 0.2169   0.1268E-01  0.5218E-03  0.5969E-02  0.0000E+00      -1   0.239E-03   20.00
  51   -50.0000    -138.734 0.2177   0.1313E-01  0.5298E-03  0.5509E-02  0.0000E+00      -1   0.221E-03   20.00
  52   -51.0000    -137.338 0.2185   0.1357E-01  0.5376E-03  0.5042E-02  0.0000E+00      -1   0.202E-03   20.00
  53   -52.0000    -135.990 0.2192   0.1400E-01  0.5450E-03  0.4569E-02  0.0000E+00      -1   0.183E-03   20.00
  54   -53.0000    -134.685 0.2199   0.1441E-01  0.5523E-03  0.4088E-02  0.0000E+00      -1   0.164E-03   20.00
  55   -54.0000    -133.421 0.2206   0.1481E-01  0.5593E-03  0.3601E-02  0.0000E+00      -1   0.144E-03   20.00
  56   -55.0000    -132.198 0.2212   0.1519E-01  0.5661E-03  0.3106E-02  0.0000E+00      -1   0.124E-03   20.00
  57   -56.0000    -131.012 0.2219   0.1557E-01  0.5726E-03  0.2605E-02  0.0000E+00      -1   0.104E-03   20.00
  58   -57.0000    -129.863 0.2225   0.1593E-01  0.5790E-03  0.2098E-02  0.0000E+00      -1   0.840E-04   20.00
  59   -58.0000    -128.748 0.2231   0.1628E-01  0.5852E-03  0.1583E-02  0.0000E+00      -1   0.634E-04   20.00
  60   -59.0000    -127.668 0.2237   0.1662E-01  0.5912E-03  0.1062E-02  0.0000E+00      -1   0.426E-04   20.00
  61   -60.0000    -126.620 0.2242   0.1695E-01  0.5970E-03  0.5352E-03  0.0000E+00      -1   0.214E-04   20.00
  62   -61.0000    -125.604 0.2248   0.1727E-01  0.6026E-03  0.1635E-05  0.0000E+00      -1   0.655E-07   20.00
  63   -62.0000    -124.619 0.2253   0.1758E-01  0.6080E-03 -0.5376E-03  0.0000E+00      -1  -0.215E-04   20.00
  64   -63.0000    -123.665 0.2258   0.1788E-01  0.6133E-03 -0.1082E-02  0.0000E+00      -1  -0.434E-04   20.00
  65   -64.0000    -122.740 0.2263   0.1817E-01  0.6185E-03 -0.1632E-02  0.0000E+00      -1  -0.654E-04   20.00
  66   -65.0000    -121.844 0.2268   0.1846E-01  0.6234E-03 -0.2185E-02  0.0000E+00      -1  -0.875E-04   20.00
  67   -66.0000    -120.977 0.2272   0.1873E-01  0.6282E-03 -0.2741E-02  0.0000E+00      -1  -0.110E-03   20.00
  68   -67.0000    -120.136 0.2278   0.1915E-01  0.6340E-03 -0.3404E-02  0.0000E+00      -1  -0.136E-03   20.00
  69   -68.0000    -119.331 0.2283   0.1980E-01  0.6414E-03 -0.4175E-02  0.0000E+00      -1  -0.167E-03   20.00
  70   -69.0000    -118.558 0.2289   0.2043E-01  0.6485E-03 -0.4949E-02  0.0000E+00      -1  -0.198E-03   20.00
  71   -70.0000    -117.815 0.2295   0.2103E-01  0.6553E-03 -0.5725E-02  0.0000E+00      -1  -0.229E-03   20.00
  72   -71.0000    -117.102 0.2300   0.2161E-01  0.6618E-03 -0.6503E-02  0.0000E+00      -1  -0.261E-03   20.00
  73   -72.0000    -116.416 0.2305   0.2217E-01  0.6680E-03 -0.7284E-02  0.0000E+00      -1  -0.292E-03   20.00
  74   -73.0000    -115.759 0.2310   0.2270E-01  0.6741E-03 -0.8066E-02  0.0000E+00      -1  -0.323E-03   20.00
  75   -74.0000    -115.127 0.2314   0.2322E-01  0.6798E-03 -0.8850E-02  0.0000E+00      -1  -0.355E-03   20.00
  76   -75.0000    -114.521 0.2319   0.2371E-01  0.6854E-03 -0.9636E-02  0.0000E+00      -1  -0.386E-03   20.00
  77   -76.0000    -113.940 0.2323   0.2418E-01  0.6907E-03 -0.1042E-01  0.0000E+00      -1  -0.418E-03   20.00
  78   -77.0000    -113.383 0.2327   0.2463E-01  0.6958E-03 -0.1121E-01  0.0000E+00      -1  -0.449E-03   20.00
  79   -78.0000    -112.850 0.2331   0.2506E-01  0.7007E-03 -0.1201E-01  0.0000E+00      -1  -0.481E-03   20.00
  80   -79.0000    -112.341 0.2335   0.2548E-01  0.7053E-03 -0.1280E-01  0.0000E+00      -1  -0.513E-03   20.00
  81   -80.0000    -111.855 0.2338   0.2587E-01  0.7098E-03 -0.1360E-01  0.0000E+00      -1  -0.545E-03   20.00
  82   -81.0000    -111.392 0.2342   0.2625E-01  0.7140E-03 -0.1440E-01  0.0000E+00      -1  -0.577E-03   20.00
  83   -82.0000    -110.952 0.2345   0.2661E-01  0.7180E-03 -0.1520E-01  0.0000E+00      -1  -0.609E-03   20.00
  84   -83.0000    -110.534 0.2348   0.2694E-01  0.7219E-03 -0.1600E-01  0.0000E+00      -1  -0.641E-03   20.00
  85   -84.0000    -110.139 0.2351   0.2727E-01  0.7255E-03 -0.1680E-01  0.0000E+00      -1  -0.673E-03   20.00
  86   -85.0000    -109.767 0.2354   0.2757E-01  0.7289E-03 -0.1761E-01  0.0000E+00      -1  -0.705E-03   20.00
  87   -86.0000    -109.417 0.2356   0.2785E-01  0.7321E-03 -0.1842E-01  0.0000E+00      -1  -0.738E-03   20.00
  88   -87.0000    -109.089 0.2359   0.2812E-01  0.7351E-03 -0.1923E-01  0.0000E+00      -1  -0.770E-03   20.00
  89   -88.0000    -108.785 0.2361   0.2837E-01  0.7379E-03 -0.2004E-01  0.0000E+00      -1  -0.803E-03   20.00
  90   -89.0000    -108.502 0.2363   0.2859E-01  0.7404E-03 -0.2085E-01  0.0000E+00      -1  -0.835E-03   20.00
  91   -90.0000    -108.243 0.2365   0.2880E-01  0.7428E-03 -0.2166E-01  0.0000E+00      -1  -0.868E-03   20.00
  92   -91.0000    -108.007 0.2367   0.2900E-01  0.7450E-03 -0.2248E-01  0.0000E+00      -1  -0.901E-03   20.00
  93   -92.0000    -107.793 0.2368   0.2917E-01  0.7469E-03 -0.2329E-01  0.0000E+00      -1  -0.933E-03   20.00
  94   -93.0000    -107.604 0.2370   0.2932E-01  0.7487E-03 -0.2411E-01  0.0000E+00      -1  -0.966E-03   20.00
  95   -94.0000    -107.438 0.2371   0.2946E-01  0.7502E-03 -0.2493E-01  0.0000E+00      -1  -0.999E-03   20.00
  96   -95.0000    -107.296 0.2372   0.2957E-01  0.7515E-03 -0.2574E-01  0.0000E+00      -1  -0.103E-02   20.00
  97   -96.0000    -107.179 0.2373   0.2967E-01  0.7526E-03 -0.2656E-01  0.0000E+00      -1  -0.106E-02   20.00
  98   -97.0000    -107.087 0.2374   0.2974E-01  0.7534E-03 -0.2738E-01  0.0000E+00      -1  -0.110E-02   20.00
  99   -98.0000    -107.021 0.2374   0.2980E-01  0.7540E-03 -0.2820E-01  0.0000E+00      -1  -0.113E-02   20.00
 100   -99.0000    -106.980 0.2374   0.2983E-01  0.7544E-03 -0.2902E-01  0.0000E+00      -1  -0.116E-02   20.00
 101  -100.0000    -106.966 0.2374   0.2984E-01  0.7545E-03 -0.2943E-01  0.0000E+00      -1  -0.118E-02   20.00
end


 Time:       22.5000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000 -100000.000 0.0816   0.2606E-11  0.2010E-07  0.1241E-01  0.0000E+00      -1   0.497E-03   20.00
   2    -1.0000   -3493.928 0.1016   0.2571E-06  0.3862E-05  0.1242E-01  0.0000E+00      -1   0.497E-03   20.00
   3    -2.0000   -1169.242 0.1215   0.1044E-04  0.2111E-04  0.1244E-01  0.0000E+00      -1   0.498E-03   20.00
   4    -3.0000    -742.586 0.1340   0.4809E-04  0.4254E-04  0.1247E-01  0.0000E+00      -1   0.500E-03   20.00
   5    -4.0000    -583.279 0.1421   0.1098E-03  0.6191E-04  0.1251E-01  0.0000E+00      -1   0.501E-03   20.00
   6    -5.0000    -495.722 0.1479   0.1799E-03  0.7854E-04  0.1256E-01  0.0000E+00      -1   0.503E-03   20.00
   7    -6.0000    -440.917 0.1529   0.2876E-03  0.9578E-04  0.1260E-01  0.0000E+00      -1   0.505E-03   20.00
   8    -7.0000    -401.739 0.1567   0.3741E-03  0.1091E-03  0.1266E-01  0.0000E+00      -1   0.507E-03   20.00
   9    -8.0000    -371.526 0.1601   0.4940E-03  0.1231E-03  0.1271E-01  0.0000E+00      -1   0.509E-03   20.00
  10    -9.0000    -347.991 0.1633   0.6367E-03  0.1374E-03  0.1277E-01  0.0000E+00      -1   0.511E-03   20.00
  11   -10.0000    -328.597 0.1660   0.7542E-03  0.1492E-03  0.1281E-01  0.0000E+00      -1   0.513E-03   20.00
  12   -11.0000    -311.662 0.1683   0.8568E-03  0.1595E-03  0.1286E-01  0.0000E+00      -1   0.515E-03   20.00
  13   -12.0000    -297.037 0.1708   0.1033E-02  0.1723E-03  0.1290E-01  0.0000E+00      -1   0.517E-03   20.00
  14   -13.0000    -284.657 0.1732   0.1238E-02  0.1856E-03  0.1294E-01  0.0000E+00      -1   0.518E-03   20.00
  15   -14.0000    -273.894 0.1753   0.1416E-02  0.1972E-03  0.1296E-01  0.0000E+00      -1   0.519E-03   20.00
  16   -15.0000    -264.218 0.1772   0.1576E-02  0.2076E-03  0.1298E-01  0.0000E+00      -1   0.520E-03   20.00
  17   -16.0000    -255.341 0.1789   0.1722E-02  0.2172E-03  0.1299E-01  0.0000E+00      -1   0.521E-03   20.00
  18   -17.0000    -247.083 0.1805   0.1859E-02  0.2261E-03  0.1300E-01  0.0000E+00      -1   0.521E-03   20.00
  19   -18.0000    -239.447 0.1822   0.2058E-02  0.2364E-03  0.1299E-01  0.0000E+00      -1   0.520E-03   20.00
  20   -19.0000    -232.577 0.1841   0.2365E-02  0.2493E-03  0.1297E-01  0.0000E+00      -1   0.519E-03   20.00
  21   -20.0000    -226.403 0.1858   0.2641E-02  0.2610E-03  0.1294E-01  0.0000E+00      -1   0.518E-03   20.00
  22   -21.0000    -220.736 0.1873   0.2895E-02  0.2717E-03  0.1289E-01  0.0000E+00      -1   0.517E-03   20.00
